(*iter)->filename  	  (*iter)->n  	  (*iter)->m  	(*iter)->opt_obj_given  	  (*iter)->opt_obj_real  	(*iter)->rand_seed  	  (*iter)->sol_info_vec.size()  	obj[0]  	  obj[1]  	  obj[2]  	iteration[0]  	  iteration[1]  	  iteration[2]  	tm[0]  	  tm[1]  	  tm[2]  	cmp_give_result_cnt[0]  	  cmp_give_result_cnt[1]  	  cmp_give_result_cnt[2]  	cmp_real_result_cnt[0]  	  cmp_real_result_cnt[1]  	  cmp_real_result_cnt[2]  	
Ni_8_2-1_2_22	8	2	160.634500	160.634540	1461987360	20	160.634540	160.634540	160.634540	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	20	0	0	20	0	20
Ni_8_2-1_2_23	8	2	181.888200	181.888217	1461987360	20	181.888217	181.888217	181.888217	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	20	0	0	20	0	20
Ni_8_2-1_2_24	8	2	239.291800	239.291762	1461987360	20	239.291762	239.291762	239.291762	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_2-1_2_25	8	2	179.244500	179.244498	1461987360	20	179.244498	179.244498	179.244498	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_1_1	8	2	617.454800	617.454749	1461987360	20	617.454749	617.454749	617.454749	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	20	0	20
Ni_8_2-2_1_2	8	2	635.389600	635.389646	1461987360	20	635.389646	635.389646	635.389646	0.000000	11.550000	69.000000	0.000000	0.350000	2.000000	0	20	0	0	20	0	20
Ni_8_2-2_1_3	8	2	540.562100	540.562116	1461987360	20	540.562116	540.562116	540.562116	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_1_4	8	2	501.351300	501.351315	1461987360	20	501.351315	501.351315	501.351315	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_1_5	8	2	563.239800	563.239860	1461987360	20	563.239860	563.239860	563.239860	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_1_6	8	2	575.306300	575.306358	1461987360	20	575.306358	575.306358	575.306358	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_1_7	8	2	563.006300	563.006327	1461987360	20	563.006327	563.006327	563.006327	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_1_8	8	2	634.894900	634.894873	1461987361	20	634.894873	634.894873	634.894873	0.000000	11.450000	45.000000	0.000000	0.400000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_1_9	8	2	533.055800	533.055821	1461987361	20	533.055821	533.055821	533.055821	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_1_10	8	2	564.976300	564.976235	1461987361	20	564.976235	564.976235	564.976235	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_1_11	8	2	544.196800	544.196881	1461987361	20	544.196881	544.196881	544.196881	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	20	0	20
Ni_8_2-2_1_12	8	2	590.013200	590.013265	1461987361	20	590.013265	590.013265	590.013265	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_1_13	8	2	571.374000	571.373980	1461987361	20	571.373980	571.373980	571.373980	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_1_14	8	2	547.111300	547.111234	1461987361	20	547.111234	547.111234	547.111234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	20	0	20
Ni_8_2-2_1_15	8	2	640.377700	640.377708	1461987361	20	640.377708	640.377708	640.377708	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_1_16	8	2	543.251100	543.251077	1461987361	20	543.251077	543.251077	543.251077	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_1_17	8	2	541.866900	541.866870	1461987361	20	541.866870	541.866870	541.866870	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_1_18	8	2	587.820500	587.820523	1461987361	20	587.820523	587.820523	587.820523	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_1_19	8	2	577.397400	577.397425	1461987361	20	577.397425	577.397425	577.397425	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_1_20	8	2	613.592300	613.592339	1461987361	20	613.592339	613.592339	613.592339	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_1_21	8	2	551.753900	551.753879	1461987361	20	551.753879	551.753879	551.753879	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_1_22	8	2	659.616500	659.616480	1461987361	20	659.616480	659.616480	659.616480	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_1_23	8	2	531.221800	531.221794	1461987361	20	531.221794	531.221794	531.221794	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	20	0	20
Ni_8_2-2_1_24	8	2	540.819300	540.819257	1461987361	20	540.819257	540.819257	540.819257	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	20	0	20
Ni_8_2-2_1_25	8	2	594.983200	594.983147	1461987361	20	594.983147	594.983147	594.983147	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_2_1	8	2	567.620100	567.620083	1461987361	20	567.620083	567.620083	567.620083	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	20	0	20
Ni_8_2-2_2_2	8	2	580.598900	580.598907	1461987361	20	580.598907	580.598907	580.598907	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	20	0	20
Ni_8_2-2_2_3	8	2	552.800000	552.800036	1461987361	20	552.800036	552.800036	552.800036	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	20	0	20
Ni_8_2-2_2_4	8	2	658.427400	658.427417	1461987361	20	658.427417	658.427417	658.427417	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_2_5	8	2	646.097700	646.097677	1461987361	20	646.097677	646.097677	646.097677	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	20	0	20
Ni_8_2-2_2_6	8	2	610.089600	610.089556	1461987361	20	610.089556	610.089556	610.089556	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_2_7	8	2	597.610000	597.609986	1461987361	20	597.609986	597.609986	597.609986	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_2_8	8	2	630.486200	630.486234	1461987361	20	630.486234	630.486234	630.486234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	20	0	20
Ni_8_2-2_2_9	8	2	673.925700	673.925629	1461987361	20	673.925629	673.925629	673.925629	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_2_10	8	2	633.800800	633.800812	1461987361	20	633.800812	633.800812	633.800812	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_2_11	8	2	639.327300	639.327374	1461987361	20	639.327374	639.327374	639.327374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	20	0	20
Ni_8_2-2_2_12	8	2	586.856900	586.856903	1461987361	20	586.856903	586.856903	586.856903	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_2_13	8	2	586.533700	586.533703	1461987361	20	586.533703	586.533703	586.533703	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_2_14	8	2	641.833300	641.833342	1461987361	20	641.833342	641.833342	641.833342	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	20	0	20
Ni_8_2-2_2_15	8	2	597.789000	597.788979	1461987361	20	597.788979	597.788979	597.788979	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	20	0	20
Ni_8_2-2_2_16	8	2	547.463900	547.463909	1461987361	20	547.463909	547.463909	547.463909	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_2_17	8	2	637.835100	637.835049	1461987361	20	637.835049	637.835049	637.835049	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_2_18	8	2	654.568500	654.568473	1461987361	20	654.568473	654.568473	654.568473	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	20	0	20
Ni_8_2-2_2_19	8	2	583.555700	583.555746	1461987361	20	583.555746	583.555746	583.555746	0.000000	0.000000	0.000000	0.000000	0.200000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_2_20	8	2	634.847100	634.847159	1461987361	20	634.847159	634.847159	634.847159	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_2_21	8	2	620.455100	620.455119	1461987361	20	620.455119	620.455119	620.455119	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	20	0	20
Ni_8_2-2_2_22	8	2	676.902500	676.902481	1461987361	20	676.902481	676.902481	676.902481	0.000000	0.000000	0.000000	0.000000	0.300000	1.000000	0	20	0	0	20	0	20
Ni_8_2-2_2_23	8	2	539.160000	539.159980	1461987361	20	539.159980	539.159980	539.159980	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	20	0	20
Ni_8_2-2_2_24	8	2	624.872600	624.872615	1461987361	20	624.872615	624.872615	624.872615	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	20	0	20
Ni_8_2-2_2_25	8	2	663.175500	663.175539	1461987361	20	663.175539	663.175539	663.175539	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_1_1	8	3	96.721810	96.721807	1461987361	20	96.721807	96.721807	96.721807	1.000000	14.300000	32.000000	0.000000	0.550000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_1_2	8	3	110.451300	110.451320	1461987361	20	110.451320	110.451320	110.451320	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_1_3	8	3	70.245140	70.245141	1461987361	20	70.245141	70.245141	70.245141	0.000000	10.850000	26.000000	0.000000	0.300000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_1_4	8	3	29.552260	29.552258	1461987361	20	29.552258	29.552258	29.552258	0.000000	0.000000	0.000000	0.000000	0.300000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_1_5	8	3	112.785100	112.785047	1461987361	20	112.785047	112.785047	112.785047	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_1_6	8	3	99.054680	99.054679	1461987361	20	99.054679	99.054679	99.054679	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_1_7	8	3	59.675320	59.675319	1461987362	20	59.675319	59.675319	59.675319	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_1_8	8	3	84.993890	84.993890	1461987362	20	84.993890	84.993890	84.993890	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_1_9	8	3	67.886990	67.886985	1461987362	20	67.886985	67.886985	67.886985	0.000000	0.000000	0.000000	0.000000	0.200000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_1_10	8	3	80.481340	80.481340	1461987362	20	80.481340	80.481340	80.481340	0.000000	0.000000	0.000000	0.000000	0.200000	3.000000	0	20	0	0	20	0	20
Ni_8_3-1_1_11	8	3	83.440120	83.440123	1461987362	20	83.440123	83.440123	83.440123	0.000000	11.200000	42.000000	0.000000	0.500000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_1_12	8	3	73.264800	73.264804	1461987362	20	73.264804	73.264804	73.264804	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_1_13	8	3	94.115090	94.115084	1461987362	20	94.115084	94.115084	94.115084	0.000000	13.800000	49.000000	0.000000	0.850000	2.000000	0	20	0	0	20	0	20
Ni_8_3-1_1_14	8	3	100.001600	100.001643	1461987362	20	100.001643	100.001643	100.001643	0.000000	2.250000	7.000000	0.000000	0.300000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_1_15	8	3	74.746480	74.746482	1461987362	20	74.746482	74.746482	74.746482	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_1_16	8	3	83.092740	83.092743	1461987362	20	83.092743	83.092743	83.092743	0.000000	0.000000	0.000000	0.000000	0.200000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_1_17	8	3	57.554340	57.554339	1461987362	20	57.554339	57.554339	57.554339	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_1_18	8	3	111.909200	111.909198	1461987362	20	111.909198	111.909198	111.909198	0.000000	3.450000	13.000000	0.000000	0.300000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_1_19	8	3	109.459600	109.459623	1461987362	20	109.459623	109.459623	109.459623	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	20	0	20
Ni_8_3-1_1_20	8	3	98.331430	98.331424	1461987362	20	98.331424	98.331424	98.331424	0.000000	0.000000	0.000000	0.000000	0.300000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_1_21	8	3	66.107160	66.107159	1461987362	20	66.107159	66.107159	66.107159	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_1_22	8	3	83.024280	83.024284	1461987362	20	83.024284	83.024284	83.024284	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_1_23	8	3	115.548200	115.548216	1461987362	20	115.548216	115.548216	115.548216	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	20	0	20
Ni_8_3-1_1_24	8	3	79.387880	79.387879	1461987362	20	79.387879	79.387879	79.387879	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	20	0	20
Ni_8_3-1_1_25	8	3	125.617800	125.617844	1461987362	20	125.617844	125.617844	125.617844	0.000000	7.050000	27.000000	0.000000	0.600000	3.000000	0	20	0	0	20	0	20
Ni_8_3-1_2_1	8	3	82.365790	82.365797	1461987362	20	82.365797	82.365797	82.365797	0.000000	11.600000	31.000000	0.000000	0.600000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_2_2	8	3	79.880100	79.880107	1461987362	20	79.880107	79.880107	79.880107	0.000000	3.900000	12.000000	0.000000	0.300000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_2_3	8	3	102.342200	102.342220	1461987362	20	102.342220	102.342220	102.342220	0.000000	0.000000	0.000000	0.000000	0.300000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_2_4	8	3	61.482090	61.482088	1461987362	20	61.482088	61.482088	61.482088	0.000000	9.700000	37.000000	0.000000	0.550000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_2_5	8	3	85.382890	85.382889	1461987362	20	85.382889	85.382889	85.382889	0.000000	0.000000	0.000000	0.000000	0.250000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_2_6	8	3	96.871570	96.871571	1461987362	20	96.871571	96.871571	96.871571	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_2_7	8	3	101.665000	101.664974	1461987362	20	101.664974	101.664974	101.664974	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_2_8	8	3	108.263400	108.263431	1461987362	20	108.263431	108.263431	108.263431	0.000000	0.000000	0.000000	0.000000	0.350000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_2_9	8	3	115.132900	115.132901	1461987362	20	115.132901	115.132901	115.132901	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_2_10	8	3	85.225700	85.225696	1461987362	20	85.225696	85.225696	85.225696	0.000000	0.000000	0.000000	0.000000	0.250000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_2_11	8	3	92.548650	92.548641	1461987362	20	92.548641	92.548641	92.548641	0.000000	19.650000	54.000000	0.000000	0.550000	2.000000	0	20	0	0	20	0	20
Ni_8_3-1_2_12	8	3	128.987600	128.987616	1461987362	20	128.987616	128.987616	128.987616	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	20	0	20
Ni_8_3-1_2_13	8	3	87.166380	87.166380	1461987362	20	87.166380	87.166380	87.166380	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_2_14	8	3	70.567810	70.567806	1461987362	20	70.567806	70.567806	70.567806	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	20	0	20
Ni_8_3-1_2_15	8	3	77.835790	77.835794	1461987362	20	77.835794	77.835794	77.835794	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_2_16	8	3	106.307700	106.307668	1461987362	20	106.307668	106.307668	106.307668	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	20	0	0	20	0	20
Ni_8_3-1_2_17	8	3	119.175200	119.175233	1461987362	20	119.175233	119.175233	119.175233	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	20	0	0	20	0	20
Ni_8_3-1_2_18	8	3	95.546890	95.546895	1461987362	20	95.546895	95.546895	95.546895	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	20	0	0	20	0	20
